id,project_id,source_type,source_id,business_entity_id,link_type,link_reason,confidence_score,created_at
EL-00591,PROJ-001,document,DOC-0120,BE-ORDER-0029,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00592,PROJ-001,document,DOC-0120,BE-ORDER-0047,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00593,PROJ-001,document,DOC-0120,BE-ORDER-0064,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00594,PROJ-001,document,DOC-0120,BE-ORDER-0069,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00595,PROJ-001,document,DOC-0121,BE-ORDER-0007,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00596,PROJ-001,document,DOC-0121,BE-ORDER-0015,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00597,PROJ-001,document,DOC-0121,BE-ORDER-0044,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00598,PROJ-001,document,DOC-0121,BE-ORDER-0103,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00599,PROJ-001,document,DOC-0121,BE-ORDER-0111,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00600,PROJ-001,document,DOC-0121,BE-ORDER-0119,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00601,PROJ-001,document,DOC-0122,BE-ORDER-0004,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00602,PROJ-001,document,DOC-0122,BE-ORDER-0032,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00603,PROJ-001,document,DOC-0122,BE-ORDER-0039,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00604,PROJ-001,document,DOC-0122,BE-ORDER-0041,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00605,PROJ-001,document,DOC-0122,BE-ORDER-0057,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00606,PROJ-001,document,DOC-0122,BE-ORDER-0061,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00607,PROJ-001,document,DOC-0123,BE-ORDER-0007,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00608,PROJ-001,document,DOC-0123,BE-ORDER-0015,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00609,PROJ-001,document,DOC-0123,BE-ORDER-0044,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00610,PROJ-001,document,DOC-0123,BE-ORDER-0103,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00611,PROJ-001,document,DOC-0123,BE-ORDER-0111,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00612,PROJ-001,document,DOC-0123,BE-ORDER-0119,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00613,PROJ-001,document,DOC-0124,BE-ORDER-0042,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00614,PROJ-001,document,DOC-0124,BE-ORDER-0099,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00615,PROJ-001,document,DOC-0124,BE-ORDER-0122,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00616,PROJ-001,document,DOC-0124,BE-ORDER-0127,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00617,PROJ-001,document,DOC-0124,BE-PO-0009,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00618,PROJ-001,document,DOC-0124,BE-PO-0028,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00619,PROJ-001,document,DOC-0125,BE-ORDER-0007,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00620,PROJ-001,document,DOC-0125,BE-ORDER-0015,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00621,PROJ-001,document,DOC-0125,BE-ORDER-0044,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00622,PROJ-001,document,DOC-0125,BE-ORDER-0103,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00623,PROJ-001,document,DOC-0125,BE-ORDER-0111,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00624,PROJ-001,document,DOC-0125,BE-ORDER-0119,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00625,PROJ-001,document,DOC-0126,BE-ORDER-0007,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00626,PROJ-001,document,DOC-0126,BE-ORDER-0015,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00627,PROJ-001,document,DOC-0126,BE-ORDER-0044,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00628,PROJ-001,document,DOC-0126,BE-ORDER-0103,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00629,PROJ-001,document,DOC-0126,BE-ORDER-0111,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00630,PROJ-001,document,DOC-0126,BE-ORDER-0119,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00631,PROJ-001,document,DOC-0127,BE-ORDER-0007,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00632,PROJ-001,document,DOC-0127,BE-ORDER-0015,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00633,PROJ-001,document,DOC-0127,BE-ORDER-0044,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00634,PROJ-001,document,DOC-0127,BE-ORDER-0103,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00635,PROJ-001,document,DOC-0127,BE-ORDER-0111,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00636,PROJ-001,document,DOC-0127,BE-ORDER-0119,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00637,PROJ-001,document,DOC-0128,BE-ORDER-0007,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00638,PROJ-001,document,DOC-0128,BE-ORDER-0015,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00639,PROJ-001,document,DOC-0128,BE-ORDER-0044,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00640,PROJ-001,document,DOC-0128,BE-ORDER-0103,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00641,PROJ-001,document,DOC-0128,BE-ORDER-0111,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00642,PROJ-001,document,DOC-0128,BE-ORDER-0119,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00643,PROJ-001,document,DOC-0129,BE-ORDER-0007,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00644,PROJ-001,document,DOC-0129,BE-ORDER-0015,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00645,PROJ-001,document,DOC-0129,BE-ORDER-0044,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00646,PROJ-001,document,DOC-0129,BE-ORDER-0103,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00647,PROJ-001,document,DOC-0129,BE-ORDER-0111,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00648,PROJ-001,document,DOC-0129,BE-ORDER-0119,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00649,PROJ-001,document,DOC-0130,BE-ORDER-0007,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00650,PROJ-001,document,DOC-0130,BE-ORDER-0015,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00651,PROJ-001,document,DOC-0130,BE-ORDER-0044,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00652,PROJ-001,document,DOC-0130,BE-ORDER-0103,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00653,PROJ-001,document,DOC-0130,BE-ORDER-0111,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00654,PROJ-001,document,DOC-0130,BE-ORDER-0119,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00655,PROJ-001,document,DOC-0131,BE-ORDER-0007,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00656,PROJ-001,document,DOC-0131,BE-ORDER-0015,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00657,PROJ-001,document,DOC-0131,BE-ORDER-0044,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00658,PROJ-001,document,DOC-0131,BE-ORDER-0103,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00659,PROJ-001,document,DOC-0131,BE-ORDER-0111,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00660,PROJ-001,document,DOC-0131,BE-ORDER-0119,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00661,PROJ-001,document,DOC-0132,BE-ORDER-0007,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00662,PROJ-001,document,DOC-0132,BE-ORDER-0015,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00663,PROJ-001,document,DOC-0132,BE-ORDER-0044,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00664,PROJ-001,document,DOC-0132,BE-ORDER-0103,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00665,PROJ-001,document,DOC-0132,BE-ORDER-0111,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00666,PROJ-001,document,DOC-0132,BE-ORDER-0119,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00667,PROJ-001,document,DOC-0133,BE-ORDER-0083,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00668,PROJ-001,document,DOC-0133,BE-ORDER-0120,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00669,PROJ-001,document,DOC-0133,BE-PO-0032,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00670,PROJ-001,document,DOC-0133,BE-PO-0042,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00671,PROJ-001,document,DOC-0133,BE-PO-0044,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00672,PROJ-001,document,DOC-0133,BE-PO-0045,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00673,PROJ-001,document,DOC-0134,BE-ORDER-0083,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00674,PROJ-001,document,DOC-0134,BE-ORDER-0120,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00675,PROJ-001,document,DOC-0134,BE-PO-0032,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00676,PROJ-001,document,DOC-0134,BE-PO-0042,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00677,PROJ-001,document,DOC-0134,BE-PO-0044,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00678,PROJ-001,document,DOC-0134,BE-PO-0045,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00679,PROJ-001,document,DOC-0135,BE-ORDER-0020,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00680,PROJ-001,document,DOC-0135,BE-ORDER-0080,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00681,PROJ-001,document,DOC-0135,BE-ORDER-0087,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00682,PROJ-001,document,DOC-0135,BE-ORDER-0101,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00683,PROJ-001,document,DOC-0135,BE-PO-0014,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00684,PROJ-001,document,DOC-0135,BE-PO-0015,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00685,PROJ-001,document,DOC-0136,BE-ORDER-0018,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00686,PROJ-001,document,DOC-0136,BE-ORDER-0030,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00687,PROJ-001,document,DOC-0136,BE-ORDER-0054,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00688,PROJ-001,document,DOC-0136,BE-ORDER-0063,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00689,PROJ-001,document,DOC-0136,BE-ORDER-0074,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00690,PROJ-001,document,DOC-0136,BE-ORDER-0078,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00691,PROJ-001,document,DOC-0137,BE-ORDER-0083,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00692,PROJ-001,document,DOC-0137,BE-ORDER-0120,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00693,PROJ-001,document,DOC-0137,BE-PO-0032,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00694,PROJ-001,document,DOC-0137,BE-PO-0042,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00695,PROJ-001,document,DOC-0137,BE-PO-0044,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00696,PROJ-001,document,DOC-0137,BE-PO-0045,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00697,PROJ-001,document,DOC-0138,BE-ORDER-0018,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00698,PROJ-001,document,DOC-0138,BE-ORDER-0030,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00699,PROJ-001,document,DOC-0138,BE-ORDER-0054,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00700,PROJ-001,document,DOC-0138,BE-ORDER-0063,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00701,PROJ-001,document,DOC-0138,BE-ORDER-0074,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00702,PROJ-001,document,DOC-0138,BE-ORDER-0078,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00703,PROJ-001,document,DOC-0139,BE-ORDER-0020,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00704,PROJ-001,document,DOC-0139,BE-ORDER-0080,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00705,PROJ-001,document,DOC-0139,BE-ORDER-0087,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00706,PROJ-001,document,DOC-0139,BE-ORDER-0101,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00707,PROJ-001,document,DOC-0139,BE-PO-0014,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00708,PROJ-001,document,DOC-0139,BE-PO-0015,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00709,PROJ-001,document,DOC-0140,BE-ORDER-0042,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00710,PROJ-001,document,DOC-0140,BE-ORDER-0099,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00711,PROJ-001,document,DOC-0140,BE-ORDER-0122,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00712,PROJ-001,document,DOC-0140,BE-ORDER-0127,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00713,PROJ-001,document,DOC-0140,BE-PO-0009,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00714,PROJ-001,document,DOC-0140,BE-PO-0028,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00715,PROJ-001,document,DOC-0141,BE-ORDER-0083,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00716,PROJ-001,document,DOC-0141,BE-ORDER-0120,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00717,PROJ-001,document,DOC-0141,BE-PO-0032,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00718,PROJ-001,document,DOC-0141,BE-PO-0042,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00719,PROJ-001,document,DOC-0141,BE-PO-0044,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00720,PROJ-001,document,DOC-0141,BE-PO-0045,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00721,PROJ-001,document,DOC-0142,BE-ORDER-0020,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00722,PROJ-001,document,DOC-0142,BE-ORDER-0080,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00723,PROJ-001,document,DOC-0142,BE-ORDER-0087,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00724,PROJ-001,document,DOC-0142,BE-ORDER-0101,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00725,PROJ-001,document,DOC-0142,BE-PO-0014,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00726,PROJ-001,document,DOC-0142,BE-PO-0015,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00727,PROJ-001,document,DOC-0143,BE-ORDER-0083,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00728,PROJ-001,document,DOC-0143,BE-ORDER-0120,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00729,PROJ-001,document,DOC-0143,BE-PO-0032,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00730,PROJ-001,document,DOC-0143,BE-PO-0042,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00731,PROJ-001,document,DOC-0143,BE-PO-0044,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00732,PROJ-001,document,DOC-0143,BE-PO-0045,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00733,PROJ-001,document,DOC-0144,BE-ORDER-0083,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00734,PROJ-001,document,DOC-0144,BE-ORDER-0120,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00735,PROJ-001,document,DOC-0144,BE-PO-0032,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00736,PROJ-001,document,DOC-0144,BE-PO-0042,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00737,PROJ-001,document,DOC-0144,BE-PO-0044,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00738,PROJ-001,document,DOC-0144,BE-PO-0045,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00739,PROJ-001,document,DOC-2026-0513-SALES-009-001,BE-ORDER-0131,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00740,PROJ-001,document,DOC-2026-0513-SALES-009-001,BE-SHIP-0111,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00741,PROJ-001,document,DOC-2026-0513-SALES-009-001,BE-CLAIM-0031,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00742,PROJ-001,document,DOC-2026-0513-LOG-009-002,BE-ORDER-0131,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00743,PROJ-001,document,DOC-2026-0513-LOG-009-002,BE-SHIP-0111,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00744,PROJ-001,document,DOC-2026-0513-LOG-009-002,BE-CLAIM-0031,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00745,PROJ-001,document,DOC-2026-0514-CHAT-009-003,BE-ORDER-0131,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00746,PROJ-001,document,DOC-2026-0514-CHAT-009-003,BE-SHIP-0111,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00747,PROJ-001,document,DOC-2026-0514-CHAT-009-003,BE-CLAIM-0031,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00748,PROJ-001,document,DOC-2026-0516-CLAIM-009-004,BE-ORDER-0131,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00749,PROJ-001,document,DOC-2026-0516-CLAIM-009-004,BE-SHIP-0111,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00750,PROJ-001,document,DOC-2026-0516-CLAIM-009-004,BE-CLAIM-0031,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00751,PROJ-001,document,DOC-2026-0517-MEET-009-005,BE-ORDER-0131,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00752,PROJ-001,document,DOC-2026-0517-MEET-009-005,BE-SHIP-0111,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00753,PROJ-001,document,DOC-2026-0517-MEET-009-005,BE-CLAIM-0031,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00754,PROJ-001,document,DOC-2026-0520-SALES-009-006,BE-ORDER-0131,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00755,PROJ-001,document,DOC-2026-0520-SALES-009-006,BE-SHIP-0111,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00756,PROJ-001,document,DOC-2026-0520-SALES-009-006,BE-CLAIM-0031,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00757,PROJ-001,document,DOC-2026-0521-PURCHASE-009-007,BE-ORDER-0131,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00758,PROJ-001,document,DOC-2026-0521-PURCHASE-009-007,BE-SHIP-0111,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00759,PROJ-001,document,DOC-2026-0521-PURCHASE-009-007,BE-CLAIM-0031,source,source_document_index.related_issue_id 기반 연결,0.88,2026-06-01T09:00:00
EL-00760,PROJ-001,issue,AI-ISS-2025-006,BE-ORDER-0003,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00761,PROJ-001,issue,AI-ISS-2025-006,BE-ORDER-0031,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00762,PROJ-001,issue,AI-ISS-2025-006,BE-ORDER-0034,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00763,PROJ-001,issue,AI-ISS-2025-006,BE-ORDER-0068,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00764,PROJ-001,issue,AI-ISS-2025-006,BE-ORDER-0084,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00765,PROJ-001,issue,AI-ISS-2025-006,BE-ORDER-0085,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00766,PROJ-001,issue,AI-ISS-2025-006,BE-ORDER-0116,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00767,PROJ-001,issue,AI-ISS-2025-006,BE-ORDER-0121,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00768,PROJ-001,issue,AI-ISS-2025-008,BE-ORDER-0008,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00769,PROJ-001,issue,AI-ISS-2025-008,BE-ORDER-0017,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00770,PROJ-001,issue,AI-ISS-2025-008,BE-ORDER-0021,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00771,PROJ-001,issue,AI-ISS-2025-008,BE-ORDER-0060,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00772,PROJ-001,issue,AI-ISS-2025-008,BE-ORDER-0076,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00773,PROJ-001,issue,AI-ISS-2025-008,BE-ORDER-0091,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00774,PROJ-001,issue,AI-ISS-2025-008,BE-ORDER-0106,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00775,PROJ-001,issue,AI-ISS-2025-008,BE-PO-0008,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00776,PROJ-001,issue,AI-ISS-2025-009,BE-ORDER-0001,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00777,PROJ-001,issue,AI-ISS-2025-009,BE-ORDER-0023,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00778,PROJ-001,issue,AI-ISS-2025-009,BE-ORDER-0036,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00779,PROJ-001,issue,AI-ISS-2025-009,BE-ORDER-0038,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00780,PROJ-001,issue,AI-ISS-2025-009,BE-ORDER-0046,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00781,PROJ-001,issue,AI-ISS-2025-009,BE-ORDER-0051,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
EL-00782,PROJ-001,issue,AI-ISS-2025-009,BE-ORDER-0079,related,issue_events.related_issue_id 기반 연결,0.90,2026-06-01T09:00:00
